股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1225,福懋油,32.55,46.09,55.59,65.81,1.06,0.88,0.18,34.57,30.66,26.75,534,1009,0.53,78.86,23.25,0.14,0.43,2026-03-13,2026-03-13 09:13:37
1227,佳格,29.65,43.1,39.99,52.78,-0.02,-0.02,-0.0,30.42,29.49,28.56,795,800,0.99,269.35,20.31,1.4,4.72,2026-03-13,2026-03-13 09:13:38
1229,聯華,43.55,14.34,18.03,36.76,-0.64,-0.59,-0.06,45.89,44.54,43.18,4411,3587,1.23,778.99,17.08,1.3,2.99,2026-03-13,2026-03-13 09:13:39
1231,聯華食,89.3,68.2,45.4,41.86,-2.03,-2.47,0.44,96.99,88.4,79.81,578,523,1.1,266.52,24.74,1.6,1.79,2026-03-13,2026-03-13 09:13:39
1232,大統益,149.5,24.38,38.84,50.0,0.97,1.27,-0.29,153.9,150.07,146.25,124,107,1.16,239.16,18.14,7.0,4.68,2026-03-13,2026-03-13 09:13:40
1233,天仁,31.25,44.18,53.03,41.73,-0.11,0.04,-0.16,33.69,32.43,31.17,17,14,1.23,28.3,39.06,0.95,3.04,2026-03-13,2026-03-13 09:13:40
1234,黑松,36.15,41.77,40.55,35.71,-0.25,-0.19,-0.06,37.74,36.83,35.92,156,217,0.72,145.28,18.44,1.9,5.26,2026-03-13,2026-03-13 09:13:41
1235,興泰,36.4,9.88,19.51,40.22,-1.37,-0.66,-0.71,48.01,41.77,35.54,44,33,1.36,16.55,,0.5,1.37,2026-03-13,2026-03-13 09:13:42
1236,宏亞,27.25,47.78,60.8,63.77,0.51,0.52,-0.02,28.47,27.06,25.66,52,102,0.51,23.62,,0.6,2.2,2026-03-13,2026-03-13 09:13:42
1256,鮮活果汁-KY,161.0,48.63,53.68,51.28,2.38,2.33,0.05,170.75,161.22,151.7,59,70,0.85,57.59,16.79,4.66,2.89,2026-03-13,2026-03-13 09:13:43
1301,台塑,45.5,13.27,22.49,47.79,0.39,0.98,-0.59,52.22,47.85,43.47,26533,57793,0.46,2896.41,30.71,0.5,1.1,2026-03-13,2026-03-13 09:13:43
1303,南亞,83.5,31.34,31.31,53.77,1.7,2.64,-0.94,94.25,81.5,68.75,135379,95512,1.42,6622.24,20.5,0.7,0.84,2026-03-13,2026-03-13 09:13:44
1304,台聚,12.85,43.31,50.12,58.39,0.34,0.29,0.05,13.62,12.29,10.95,13852,25693,0.54,137.79,,0.2,1.56,2026-03-13,2026-03-13 09:13:45
1305,華夏,13.75,57.81,56.37,61.49,0.44,0.31,0.13,14.05,12.5,10.95,16019,19360,0.83,79.89,,0.15,1.09,2026-03-13,2026-03-13 09:13:45
1307,三芳,33.35,31.59,39.04,51.21,0.34,0.44,-0.1,36.44,33.33,30.21,1004,2048,0.49,132.67,11.31,2.7,8.1,2026-03-13,2026-03-13 09:13:46
1308,亞聚,14.95,49.46,52.44,59.28,0.35,0.25,0.1,15.53,14.12,12.71,10075,14893,0.68,88.76,55.37,0.25,1.67,2026-03-13,2026-03-13 09:13:46
1309,台達化,15.3,73.09,71.61,69.28,0.73,0.49,0.25,15.33,13.04,10.75,25274,17718,1.43,60.83,,0.2,1.31,2026-03-13,2026-03-13 09:13:47
1310,台苯,11.85,81.21,79.18,78.63,0.69,0.44,0.25,12.01,9.85,7.69,21041,25069,0.84,62.55,45.58,,,2026-03-13,2026-03-13 09:13:48
1312,國喬,13.65,42.14,45.26,54.14,0.24,0.21,0.03,14.34,13.27,12.2,17889,36614,0.49,156.58,20.68,,,2026-03-13,2026-03-13 09:13:48
1313,聯成,12.55,44.63,56.12,67.54,0.54,0.48,0.07,13.77,11.63,9.48,17486,28268,0.62,167.02,,0.15,1.2,2026-03-13,2026-03-13 09:13:49
1314,中石化,8.74,46.82,54.39,58.84,0.21,0.16,0.05,9.34,8.38,7.42,137188,142272,0.96,330.8,5.02,,,2026-03-13,2026-03-13 09:13:49
1315,達新,63.3,29.51,30.02,38.89,-0.23,-0.11,-0.12,65.92,64.32,62.72,32,32,1.01,60.47,38.6,4.5,7.11,2026-03-13,2026-03-13 09:13:50
1316,上曜,12.8,38.64,33.38,33.82,-0.37,-0.35,-0.02,14.38,13.4,12.41,1105,1451,0.76,43.44,58.18,,,2026-03-13,2026-03-13 09:13:51
1319,東陽,85.8,10.05,9.56,13.87,-4.52,-3.11,-1.42,112.23,97.31,82.39,4688,3733,1.26,507.49,13.14,5.3,6.18,2026-03-13,2026-03-13 09:13:51
1321,大洋,33.1,48.7,57.51,46.74,-0.1,-0.12,0.02,34.2,33.48,32.75,251,213,1.17,73.05,,0.38,1.15,2026-03-13,2026-03-13 09:13:52
1323,永裕,18.55,79.57,77.64,42.31,-0.1,-0.11,0.01,18.85,18.64,18.43,38,75,0.51,16.93,185.5,0.9,4.85,2026-03-13,2026-03-13 09:13:52
1324,地球,10.4,19.27,25.96,29.63,-0.09,-0.08,-0.01,10.88,10.57,10.26,71,128,0.56,7.81,,0.2,1.92,2026-03-13,2026-03-13 09:13:54
1325,恆大,27.5,27.86,22.49,28.68,-0.82,-0.7,-0.12,31.11,28.69,26.26,152,217,0.7,23.45,,0.3,1.09,2026-03-13,2026-03-13 09:13:55
1326,台化,41.7,15.92,25.46,48.92,1.26,2.02,-0.75,50.08,43.91,37.74,41448,49679,0.83,2439.04,32.85,0.5,1.2,2026-03-13,2026-03-13 09:13:55
1337,再生-KY,5.83,57.05,56.31,62.31,0.14,0.11,0.04,6.05,5.5,4.95,1480,2903,0.51,15.68,,,,2026-03-13,2026-03-13 09:13:56
1338,廣華-KY,15.15,5.36,6.79,12.15,-1.23,-0.92,-0.31,21.11,17.82,14.54,181,321,0.56,12.23,1.76,0.78,5.15,2026-03-13,2026-03-13 09:13:56
1339,昭輝,41.25,29.27,30.6,38.0,-0.56,-0.39,-0.17,44.64,42.58,40.52,58,52,1.13,30.58,20.02,3.0,7.27,2026-03-13,2026-03-13 09:13:57
1340,勝悅-KY,7.4,75.72,65.27,54.22,0.09,0.03,0.05,7.57,7.01,6.44,393,349,1.13,11.32,,,,2026-03-13,2026-03-13 09:13:58
1341,富林-KY,59.2,41.71,41.82,44.53,0.04,0.33,-0.3,62.95,60.01,57.07,11,16,0.71,31.29,14.84,5.2,8.78,2026-03-13,2026-03-13 09:13:58
1342,八貫,89.0,23.96,23.87,32.84,-0.15,0.68,-0.83,98.44,92.53,86.62,296,649,0.46,69.42,15.92,6.0,6.74,2026-03-13,2026-03-13 09:13:59
1402,遠東新,27.3,10.88,20.04,40.35,-0.05,0.06,-0.11,29.34,28.4,27.45,25705,14974,1.72,1461.12,16.45,1.6,5.86,2026-03-13,2026-03-13 09:13:59
1409,新纖,16.45,70.61,56.84,62.37,0.13,0.03,0.1,16.12,15.29,14.47,24998,9863,2.53,265.46,13.71,0.6,3.65,2026-03-13,2026-03-13 09:14:00
1410,南染,31.85,26.12,28.39,33.0,-0.38,-0.27,-0.11,34.34,33.11,31.87,29,58,0.5,19.75,56.88,0.51,1.6,2026-03-13,2026-03-13 09:14:01
1413,宏洲,9.59,27.28,33.22,32.58,-0.08,-0.04,-0.04,10.21,9.89,9.56,47,70,0.67,12.67,21.31,,,2026-03-13,2026-03-13 09:14:01
1414,東和,19.85,37.01,56.0,49.12,0.25,0.29,-0.04,20.91,19.99,19.07,290,330,0.88,35.37,152.69,0.26,1.31,2026-03-13,2026-03-13 09:14:02
1416,廣豐,11.7,55.23,44.32,47.83,-0.04,-0.04,0.0,11.88,11.67,11.47,218,263,0.83,21.69,15.0,0.56,4.79,2026-03-13,2026-03-13 09:14:02
1417,嘉裕,8.63,46.22,48.13,40.43,-0.05,-0.04,-0.01,8.92,8.72,8.53,246,152,1.62,16.39,,,,2026-03-13,2026-03-13 09:14:03
1418,東華,18.5,25.35,27.1,35.0,-0.28,-0.19,-0.08,20.26,19.41,18.56,13,14,0.92,10.05,,,,2026-03-13,2026-03-13 09:14:04
1419,新紡,63.4,38.38,31.11,24.05,-2.25,-1.97,-0.28,72.05,66.67,61.28,99,207,0.48,189.72,14.22,1.5,2.37,2026-03-13,2026-03-13 09:14:04
1423,利華,39.9,64.92,62.32,64.81,0.49,0.21,0.28,40.53,38.57,36.61,160,226,0.71,39.76,9.39,0.8,2.01,2026-03-13,2026-03-13 09:14:05
1432,大魯閣,18.85,57.77,39.62,47.76,-0.13,-0.18,0.05,19.98,18.27,16.56,7107,3018,2.35,20.36,,,,2026-03-13,2026-03-13 09:14:05
1434,福懋,16.45,9.34,18.88,35.06,-0.06,0.13,-0.19,18.52,17.43,16.34,1608,2645,0.61,276.77,47.0,0.8,4.86,2026-03-13,2026-03-13 09:14:06
1435,中福,19.05,13.76,19.86,34.95,-0.61,-0.28,-0.33,24.31,21.36,18.42,17,185,0.09,26.63,,,,2026-03-13,2026-03-13 09:14:06
1436,華友聯,54.0,28.73,22.35,37.61,-1.94,-1.84,-0.1,61.23,56.29,51.36,301,307,0.98,104.84,11.3,7.53,13.94,2026-03-13,2026-03-13 09:14:07
1437,勤益控,31.4,28.43,29.62,38.27,-0.35,-0.23,-0.12,33.57,32.17,30.78,76,90,0.85,63.39,15.02,1.83,5.83,2026-03-13,2026-03-13 09:14:08
1438,三地開發,29.65,15.42,20.21,38.96,-0.76,-0.45,-0.31,35.39,31.85,28.3,17,41,0.42,32.97,,,,2026-03-13,2026-03-13 09:14:08
1439,雋揚,27.45,22.48,24.36,25.96,-0.65,-0.44,-0.21,31.14,28.83,26.52,15,36,0.42,25.25,9.87,0.3,1.09,2026-03-13,2026-03-13 09:14:09
1440,南紡,12.6,17.25,19.39,30.95,-0.23,-0.18,-0.05,13.86,13.13,12.39,779,1230,0.63,208.76,60.0,0.3,2.38,2026-03-13,2026-03-13 09:14:09
1441,大東,9.94,9.97,14.14,45.45,-0.06,-0.06,0.0,10.15,10.02,9.88,13,13,1.03,7.13,,,,2026-03-13,2026-03-13 09:14:10
1442,名軒,27.35,27.81,18.42,33.91,-0.9,-0.72,-0.18,31.31,28.32,25.33,1196,781,1.53,100.16,7.22,4.5,16.45,2026-03-13,2026-03-13 09:14:10
1443,立益物流,24.8,7.42,13.91,32.2,-0.56,-0.33,-0.23,28.39,26.37,24.36,20,40,0.51,33.57,32.21,,,2026-03-13,2026-03-13 09:14:11
1444,力麗,6.03,19.41,24.12,37.96,-0.06,-0.03,-0.03,6.51,6.24,5.96,1002,858,1.17,59.36,21.54,,,2026-03-13,2026-03-13 09:14:12
1445,大宇,13.0,28.76,23.92,23.86,-0.3,-0.09,-0.21,16.38,14.36,12.33,50,59,0.85,16.99,,0.5,3.85,2026-03-13,2026-03-13 09:14:12
1446,宏和,16.4,66.75,46.07,51.76,-0.38,-0.48,0.1,17.29,16.1,14.91,200,363,0.55,22.58,5.82,2.0,12.2,2026-03-13,2026-03-13 09:14:13
1447,力鵬,5.44,44.62,50.12,53.91,0.01,0.02,-0.0,5.63,5.47,5.31,498,819,0.61,45.89,15.11,,,2026-03-13,2026-03-13 09:14:13
1449,佳和,10.75,57.96,46.9,49.06,-0.19,-0.21,0.03,11.42,10.8,10.19,452,713,0.63,13.66,5.32,0.33,3.07,2026-03-13,2026-03-13 09:14:14
1451,年興,17.8,46.23,55.31,46.97,0.09,0.15,-0.06,18.83,18.06,17.29,171,640,0.27,35.24,10.11,1.0,5.62,2026-03-13,2026-03-13 09:14:14
1452,宏益,11.1,27.09,22.84,28.57,-0.17,-0.14,-0.03,11.98,11.46,10.94,58,111,0.53,14.72,5.61,0.5,4.5,2026-03-13,2026-03-13 09:14:16
1453,大將,12.35,21.87,19.9,30.19,-0.13,-0.04,-0.08,13.69,12.78,11.88,73,110,0.67,13.99,,,,2026-03-13,2026-03-13 09:14:17
1454,台富,12.9,16.69,13.82,24.53,-0.25,-0.11,-0.13,15.19,13.67,12.15,33,39,0.86,15.75,,0.25,1.94,2026-03-13,2026-03-13 09:14:17
1455,集盛,8.86,65.26,55.68,59.36,0.1,0.07,0.03,9.02,8.56,8.09,467,1187,0.39,47.11,12.31,,,2026-03-13,2026-03-13 09:14:18
1456,怡華,13.55,74.6,70.8,57.14,0.08,0.03,0.05,13.71,13.17,12.63,116,77,1.5,12.7,10.67,,,2026-03-13,2026-03-13 09:14:18
1457,宜進,15.75,56.69,49.23,59.68,0.04,0.01,0.02,16.16,15.43,14.69,314,180,1.75,36.78,37.5,1.0,6.35,2026-03-13,2026-03-13 09:14:19
1459,聯發,11.65,15.88,20.41,45.45,-0.03,0.03,-0.05,12.46,11.93,11.4,339,329,1.03,36.99,8.38,,,2026-03-13,2026-03-13 09:14:20
1460,宏遠,6.8,42.41,42.2,49.63,0.05,0.07,-0.02,7.02,6.79,6.56,695,835,0.83,45.86,10.46,,,2026-03-13,2026-03-13 09:14:20
1463,強盛新,17.95,61.2,56.15,45.16,-0.01,0.01,-0.02,18.47,18.06,17.65,87,100,0.87,30.8,4.74,2.1,11.7,2026-03-13,2026-03-13 09:14:21
1464,得力,10.7,29.86,34.41,37.14,-0.13,-0.12,-0.02,11.35,10.98,10.62,208,392,0.53,45.35,27.44,0.5,4.67,2026-03-13,2026-03-13 09:14:21
1465,偉全,12.3,55.86,60.24,47.06,-0.03,-0.03,-0.0,12.54,12.4,12.26,150,193,0.78,12.74,,0.6,4.88,2026-03-13,2026-03-13 09:14:22
1466,聚隆,18.0,30.36,28.52,53.45,0.53,0.72,-0.18,19.86,17.43,15.01,531,322,1.65,20.01,,,,2026-03-13,2026-03-13 09:14:23
1467,南緯,7.09,31.01,31.82,38.52,-0.11,-0.08,-0.03,7.66,7.33,7.01,198,156,1.27,16.56,,,,2026-03-13,2026-03-13 09:14:23
1468,昶和,12.2,21.38,32.91,30.0,-0.07,0.09,-0.16,13.78,12.93,12.09,50,50,0.99,19.57,122.0,,,2026-03-13,2026-03-13 09:14:24
1470,大統新創,22.2,35.8,42.02,43.36,-0.08,0.04,-0.11,23.94,23.05,22.16,10,7,1.28,19.04,32.65,1.01,4.55,2026-03-13,2026-03-13 09:14:25
1471,首利,13.0,34.85,36.44,63.1,0.27,0.38,-0.12,14.11,12.41,10.71,1896,993,1.91,19.55,,,,2026-03-13,2026-03-13 09:14:26
1472,三洋實業,91.3,73.5,70.07,54.37,0.61,0.47,0.14,92.06,90.36,88.67,101,77,1.31,47.92,14.42,3.0,3.29,2026-03-13,2026-03-13 09:14:27
1473,台南,24.4,45.72,37.56,40.91,-0.29,-0.19,-0.09,26.07,24.77,23.48,61,125,0.49,35.66,19.68,2.0,8.2,2026-03-13,2026-03-13 09:14:27
1474,弘裕,9.99,15.64,24.45,39.47,-0.1,-0.09,-0.01,10.45,10.18,9.92,86,159,0.54,12.98,30.27,0.4,4.0,2026-03-13,2026-03-13 09:14:28
1475,業旺,28.05,19.6,18.82,27.43,-0.94,-0.73,-0.21,32.21,29.89,27.58,51,43,1.18,18.52,8.18,0.5,1.78,2026-03-13,2026-03-13 09:14:28
1476,儒鴻,372.0,11.01,14.76,25.45,-9.09,-4.23,-4.86,448.15,405.3,362.45,565,765,0.74,1020.65,18.54,17.0,4.57,2026-03-13,2026-03-13 09:14:29
1477,聚陽,285.5,14.0,19.61,29.51,-6.48,-2.95,-3.53,333.56,308.43,283.29,2075,1661,1.25,704.31,19.03,15.0,5.25,2026-03-13,2026-03-13 09:14:30
1503,士電,203.0,18.8,23.93,46.05,-0.68,2.03,-2.71,233.81,212.95,192.09,1914,2533,0.76,1057.57,32.27,4.5,2.22,2026-03-13,2026-03-13 09:14:30
1504,東元,69.9,25.56,24.64,31.46,-3.65,-2.99,-0.66,87.08,76.76,66.44,7804,7515,1.04,1638.9,27.52,2.2,3.15,2026-03-13,2026-03-13 09:14:31
1506,正道,11.45,68.06,54.54,43.24,-0.16,-0.16,-0.0,12.0,11.61,11.21,101,186,0.54,34.39,143.12,,,2026-03-13,2026-03-13 09:14:32
1512,瑞利,7.84,51.98,38.4,47.44,-0.08,-0.11,0.02,8.37,7.69,7.02,307,330,0.93,7.7,,,,2026-03-13,2026-03-13 09:14:32
1513,中興電,158.0,30.66,27.97,44.86,-2.26,-0.95,-1.31,176.13,162.57,149.02,2482,4234,0.59,780.64,20.47,4.6,2.91,2026-03-13,2026-03-13 09:14:33
1514,亞力,115.5,28.89,27.26,43.3,-1.44,-0.05,-1.39,130.73,119.85,108.97,1939,2698,0.72,312.85,39.55,1.7,1.47,2026-03-13,2026-03-13 09:14:33
1515,力山,24.85,25.56,29.68,41.33,-0.59,-0.5,-0.09,27.5,25.93,24.35,211,303,0.7,45.1,25.62,1.0,4.02,2026-03-13,2026-03-13 09:14:34
1516,川飛,23.4,65.13,69.27,63.98,0.66,0.41,0.25,25.15,22.47,19.79,77,246,0.32,9.36,,,,2026-03-13,2026-03-13 09:14:36
1517,利奇,11.2,16.42,23.39,40.63,-0.12,-0.03,-0.09,12.41,11.83,11.25,237,248,0.95,24.64,1.7,0.2,1.79,2026-03-13,2026-03-13 09:14:36
1519,華城,921.0,30.77,28.29,45.23,-3.33,8.23,-11.55,1056.46,956.7,856.94,2053,3024,0.68,2909.26,67.47,9.0,0.98,2026-03-13,2026-03-13 09:14:37
1521,大億,25.05,19.82,18.51,22.54,-0.34,-0.13,-0.2,27.83,26.16,24.49,25,18,1.33,19.1,39.76,1.0,3.99,2026-03-13,2026-03-13 09:14:37
1522,堤維西,36.7,19.93,22.53,21.48,-2.29,-1.8,-0.49,49.96,43.54,37.11,5451,1590,3.43,114.49,38.23,3.0,8.17,2026-03-13,2026-03-13 09:14:38
1524,耿鼎,29.15,37.43,31.09,34.55,-0.75,-0.62,-0.13,33.0,30.29,27.58,574,1113,0.52,48.19,11.48,1.4,4.8,2026-03-13,2026-03-13 09:14:39
1525,江申,62.0,30.64,30.21,38.98,-0.4,-0.29,-0.1,64.51,62.71,60.92,42,38,1.09,45.51,16.06,2.8,4.52,2026-03-13,2026-03-13 09:14:39
1526,日馳,17.4,7.65,10.26,20.43,-0.53,-0.21,-0.32,21.46,19.32,17.18,103,189,0.55,10.44,,,,2026-03-13,2026-03-13 09:14:40
1527,鑽全,32.5,22.84,22.49,30.23,-0.5,-0.36,-0.14,35.0,33.53,32.07,274,230,1.19,45.04,23.72,2.2,6.77,2026-03-13,2026-03-13 09:14:40
1528,恩德,22.4,37.13,30.31,50.49,-0.79,-0.6,-0.18,27.6,23.41,19.23,3183,3507,0.91,42.86,,0.1,0.45,2026-03-13,2026-03-13 09:14:41
1529,樂事綠能,28.85,68.42,62.13,65.23,1.24,1.0,0.24,28.92,25.34,21.77,8174,10835,0.75,44.74,38.47,0.2,0.69,2026-03-13,2026-03-13 09:14:42
1530,亞崴,26.45,22.28,22.54,28.21,-0.5,-0.25,-0.26,30.18,28.2,26.21,92,48,1.92,25.02,44.08,1.53,5.78,2026-03-13,2026-03-13 09:14:42
1531,高林股,12.2,39.64,28.31,45.61,-0.12,-0.09,-0.04,12.82,12.1,11.38,320,115,2.78,22.22,12.98,0.4,3.28,2026-03-13,2026-03-13 09:14:43
1532,勤美,23.3,40.78,38.11,39.39,-0.44,-0.45,0.02,24.88,23.9,22.91,688,581,1.18,96.99,116.5,1.73,7.42,2026-03-13,2026-03-13 09:14:44
1533,車王電,30.55,61.02,49.7,48.0,-0.36,-0.43,0.08,31.44,30.46,29.49,80,82,0.97,30.11,51.78,,,2026-03-13,2026-03-13 09:14:46
1535,中宇,53.8,67.47,63.13,77.17,0.26,-0.31,0.56,54.02,49.68,45.35,398,247,1.61,66.57,13.48,3.0,5.58,2026-03-13,2026-03-13 09:14:47
1536,和大,52.5,14.51,17.15,27.98,-2.18,-1.29,-0.89,66.25,58.2,50.15,1789,1681,1.06,146.45,97.22,0.8,1.52,2026-03-13,2026-03-13 09:14:47
1537,廣隆,125.0,45.95,38.69,57.89,-0.04,-0.08,0.04,125.79,123.7,121.61,71,65,1.09,102.58,15.17,10.5,8.4,2026-03-13,2026-03-13 09:14:48
1538,正峰,17.65,16.7,14.78,17.15,-2.23,-1.67,-0.55,29.48,22.46,15.44,16,15,1.02,5.7,,,,2026-03-13,2026-03-13 09:14:48
1539,巨庭,17.25,47.27,34.96,39.44,-0.37,-0.3,-0.06,18.9,17.63,16.36,54,160,0.34,11.28,69.0,0.85,4.93,2026-03-13,2026-03-13 09:14:50
1540,喬福,22.6,49.77,37.26,40.98,-0.56,-0.5,-0.07,25.28,23.38,21.48,170,244,0.7,19.32,21.73,1.6,7.08,2026-03-13,2026-03-13 09:14:51
1541,錩泰,25.0,49.36,39.86,46.88,-0.08,-0.08,-0.01,25.89,24.82,23.76,26,43,0.6,19.7,17.24,0.5,2.0,2026-03-13,2026-03-13 09:14:51
1558,伸興,94.0,18.03,18.88,46.36,-1.24,-1.06,-0.18,100.27,95.99,91.72,41,51,0.8,60.66,17.0,6.0,6.38,2026-03-13,2026-03-13 09:14:52
1560,中砂,460.0,25.63,35.02,56.12,12.7,16.63,-3.93,536.07,459.8,383.53,1693,2463,0.69,675.93,61.5,3.99,0.87,2026-03-13,2026-03-13 09:14:52
1563,巧新,40.7,15.81,18.22,29.55,-1.31,-1.0,-0.32,47.49,43.76,40.04,360,395,0.91,88.35,28.66,2.27,5.58,2026-03-13,2026-03-13 09:14:53
1568,倉佑,22.15,56.16,42.87,44.32,-0.44,-0.43,-0.01,23.88,22.41,20.93,77,132,0.58,22.83,19.43,1.2,5.42,2026-03-13,2026-03-13 09:14:53
1582,信錦,90.3,84.84,81.76,82.63,5.83,4.28,1.55,95.0,76.79,58.58,5671,9810,0.58,130.27,26.33,5.5,6.09,2026-03-13,2026-03-13 09:14:54
1583,程泰,43.1,11.25,17.54,28.7,-1.06,-0.42,-0.63,51.48,47.1,42.71,24,27,0.86,47.15,19.86,3.03,7.03,2026-03-13,2026-03-13 09:14:55
1587,吉茂,37.5,8.27,11.15,16.97,-2.74,-2.39,-0.35,48.48,41.99,35.49,531,567,0.94,30.02,187.5,0.5,1.33,2026-03-13,2026-03-13 09:14:55
1589,永冠-KY,7.98,24.84,13.59,17.9,-2.62,-2.21,-0.41,20.13,11.92,3.71,1157,3294,0.35,12.22,1.75,,,2026-03-13,2026-03-13 09:14:56
1590,亞德客-KY,1020.0,22.79,21.73,30.09,-18.41,6.09,-24.5,1325.3,1136.95,948.6,584,1319,0.44,2040.0,24.33,20.01,1.96,2026-03-13,2026-03-13 09:14:56
1597,直得,75.6,46.85,39.9,47.56,-1.14,-0.79,-0.35,83.26,76.99,70.71,176,294,0.6,65.97,83.08,0.7,0.93,2026-03-13,2026-03-13 09:14:57
1598,岱宇,19.8,61.76,51.58,51.0,-0.17,-0.29,0.11,20.65,19.57,18.49,428,414,1.03,32.93,38.08,0.5,2.53,2026-03-13,2026-03-13 09:14:58
1603,華電,34.45,21.5,26.38,31.75,-0.94,-0.66,-0.29,40.13,37.66,35.2,3242,1146,2.83,54.72,9.39,1.5,4.35,2026-03-13,2026-03-13 09:14:59
1604,聲寶,25.0,76.87,64.36,66.67,0.13,0.04,0.09,24.9,24.18,23.47,495,575,0.86,90.94,15.24,1.5,6.0,2026-03-13,2026-03-13 09:15:00
1605,華新,32.05,31.15,29.71,41.64,-1.48,-1.18,-0.31,38.55,34.39,30.23,26038,34064,0.76,1420.24,42.73,0.5,1.56,2026-03-13,2026-03-13 09:15:00
1608,華榮,32.8,28.92,35.69,42.36,-0.93,-0.81,-0.12,36.96,34.39,31.82,3184,5156,0.62,139.14,6.74,1.0,3.05,2026-03-13,2026-03-13 09:15:01
1609,大亞,35.95,24.55,28.53,36.0,-1.07,-0.7,-0.37,42.01,38.47,34.92,2501,3625,0.69,281.47,19.97,0.75,2.09,2026-03-13,2026-03-13 09:15:03
1611,中電,13.25,64.43,52.22,51.35,-0.05,-0.09,0.04,13.78,13.08,12.39,860,1242,0.69,42.76,77.94,0.8,6.04,2026-03-13,2026-03-13 09:15:04
1612,宏泰,34.15,28.29,25.63,38.35,-0.52,-0.36,-0.16,37.03,35.16,33.29,501,689,0.73,107.94,12.94,2.1,6.15,2026-03-13,2026-03-13 09:15:05
1614,三洋電,32.25,19.82,28.25,29.79,-0.39,-0.18,-0.21,35.43,33.69,31.95,49,65,0.76,83.51,31.31,0.58,1.8,2026-03-13,2026-03-13 09:15:06
